id,publication_year,in_oal_missing
https://openalex.org/W2997899614,2020,{None}
https://openalex.org/W2997909463,2020,{'Medizinische Hochschule Hannover (MHH)'}
https://openalex.org/W2997966481,2020,set()
https://openalex.org/W2997979791,2020,set()
https://openalex.org/W2997983882,2020,set()
https://openalex.org/W2997986322,2020,set()
https://openalex.org/W2998031438,2020,set()
https://openalex.org/W2998041687,2020,{None}
https://openalex.org/W2998062111,2020,set()
https://openalex.org/W2998081920,2020,set()
https://openalex.org/W2998097964,2020,{'Georg-August-Universität Göttingen'}
https://openalex.org/W2998103773,2020,set()
https://openalex.org/W2998168799,2020,set()
https://openalex.org/W2998169142,2020,set()
https://openalex.org/W2998171930,2020,set()
https://openalex.org/W2998180106,2020,set()
https://openalex.org/W2998192076,2020,set()
https://openalex.org/W2998195134,2020,set()
https://openalex.org/W2998196217,2020,set()
https://openalex.org/W2998255542,2020,set()
https://openalex.org/W2998285560,2020,{None}
https://openalex.org/W2998295612,2020,set()
https://openalex.org/W2998307241,2020,set()
https://openalex.org/W2998340628,2020,set()
https://openalex.org/W2998348860,2021,set()
https://openalex.org/W2998368506,2020,{'Gottfried Wilhelm Leibniz Universität Hannover'}
https://openalex.org/W2998411704,2020,{None}
https://openalex.org/W2998415110,2020,set()
https://openalex.org/W2998429568,2020,set()
https://openalex.org/W2998444927,2020,set()
https://openalex.org/W2998445994,2020,set()
https://openalex.org/W2998457227,2020,set()
https://openalex.org/W2998472634,2020,set()
https://openalex.org/W2998481872,2020,set()
https://openalex.org/W2998488823,2020,set()
https://openalex.org/W2998510206,2020,"{'Laser Zentrum Hannover e.V. (LZH)', 'Technische Universität Braunschweig'}"
https://openalex.org/W2998514827,2020,set()
https://openalex.org/W2998524530,2022,set()
https://openalex.org/W2998549536,2020,set()
https://openalex.org/W2998550077,2020,set()
https://openalex.org/W2998562205,2020,set()
https://openalex.org/W2998566175,2020,{'Carl von Ossietzky Universität Oldenburg'}
https://openalex.org/W2998587048,2020,set()
https://openalex.org/W2998588967,2020,set()
https://openalex.org/W2998589496,2021,set()
https://openalex.org/W2998597229,2020,{None}
https://openalex.org/W2998624863,2020,set()
https://openalex.org/W2998631916,2020,set()
https://openalex.org/W2998679789,2020,{'Gottfried Wilhelm Leibniz Universität Hannover'}
https://openalex.org/W2998680422,2020,{None}
https://openalex.org/W2998680573,2020,set()
https://openalex.org/W2998688366,2020,set()
https://openalex.org/W2998699859,2020,set()
https://openalex.org/W2998718081,2020,set()
https://openalex.org/W2998736798,2023,set()
https://openalex.org/W2998741218,2020,set()
https://openalex.org/W2998744151,2020,set()
https://openalex.org/W2998748363,2020,set()
https://openalex.org/W2998753296,2020,set()
https://openalex.org/W2998763677,2020,set()
https://openalex.org/W2998766068,2020,set()
https://openalex.org/W2998775846,2020,set()
https://openalex.org/W2998784416,2020,set()
https://openalex.org/W2998802309,2020,set()
https://openalex.org/W2998805179,2020,set()
https://openalex.org/W2998810082,2020,set()
https://openalex.org/W2998810649,2020,set()
https://openalex.org/W2998812561,2020,set()
https://openalex.org/W2998813139,2020,set()
https://openalex.org/W2998816970,2020,set()
https://openalex.org/W2998818842,2020,set()
https://openalex.org/W2998834695,2020,set()
https://openalex.org/W2998840683,2020,set()
https://openalex.org/W2998841408,2020,set()
https://openalex.org/W2998843375,2020,{None}
https://openalex.org/W2998846694,2020,set()
https://openalex.org/W2998847955,2020,set()
https://openalex.org/W2998849494,2020,{None}
https://openalex.org/W2998854881,2020,set()
https://openalex.org/W2998855248,2020,set()
https://openalex.org/W2998856465,2020,set()
https://openalex.org/W2998871023,2020,set()
https://openalex.org/W2998882315,2020,set()
https://openalex.org/W2998884006,2020,{None}
https://openalex.org/W2998899656,2020,set()
https://openalex.org/W2998904063,2020,set()
https://openalex.org/W2998912822,2020,set()
https://openalex.org/W2998921456,2020,set()
https://openalex.org/W2998930147,2020,set()
https://openalex.org/W2998941928,2020,set()
https://openalex.org/W2998942804,2020,set()
https://openalex.org/W2998944301,2020,set()
https://openalex.org/W2998944474,2020,{None}
https://openalex.org/W2998944682,2020,set()
https://openalex.org/W2998953382,2020,set()
https://openalex.org/W2998956688,2020,set()
https://openalex.org/W2998959027,2020,set()
https://openalex.org/W2998959654,2020,set()
https://openalex.org/W2998962060,2020,set()
https://openalex.org/W2998970127,2020,set()
https://openalex.org/W2998979238,2020,set()
https://openalex.org/W2998979392,2020,set()
https://openalex.org/W2998992402,2020,set()
https://openalex.org/W2998994592,2020,set()
https://openalex.org/W2998995992,2020,set()
https://openalex.org/W2998996685,2020,set()
https://openalex.org/W2998997936,2020,set()
https://openalex.org/W2999001903,2020,set()
https://openalex.org/W2999003152,2020,set()
https://openalex.org/W2999014730,2020,set()
https://openalex.org/W2999032424,2020,set()
https://openalex.org/W2999036424,2020,set()
https://openalex.org/W2999037067,2020,set()
https://openalex.org/W2999040033,2020,set()
https://openalex.org/W2999044627,2020,set()
https://openalex.org/W2999044894,2020,set()
https://openalex.org/W2999055289,2020,set()
https://openalex.org/W2999055634,2020,set()
https://openalex.org/W2999055871,2020,set()
https://openalex.org/W2999066264,2020,set()
https://openalex.org/W2999067030,2020,set()
https://openalex.org/W2999086026,2020,set()
https://openalex.org/W2999089949,2020,set()
https://openalex.org/W2999104651,2020,set()
https://openalex.org/W2999105935,2020,set()
https://openalex.org/W2999108215,2020,set()
https://openalex.org/W2999110038,2020,set()
https://openalex.org/W2999110831,2020,set()
https://openalex.org/W2999115674,2020,set()
https://openalex.org/W2999116181,2020,set()
https://openalex.org/W2999123532,2020,set()
https://openalex.org/W2999144559,2020,set()
https://openalex.org/W2999148395,2020,set()
https://openalex.org/W2999166089,2020,set()
https://openalex.org/W2999169027,2020,set()
https://openalex.org/W2999176471,2020,set()
https://openalex.org/W2999177645,2020,{'Medizinische Hochschule Hannover (MHH)'}
https://openalex.org/W2999177932,2020,set()
https://openalex.org/W2999193550,2020,set()
https://openalex.org/W2999197567,2020,set()
https://openalex.org/W2999199837,2020,set()
https://openalex.org/W2999201090,2020,set()
https://openalex.org/W2999201474,2020,set()
https://openalex.org/W2999201643,2020,set()
https://openalex.org/W2999202483,2020,set()
https://openalex.org/W2999204375,2020,set()
https://openalex.org/W2999205540,2020,set()
https://openalex.org/W2999214312,2020,set()
https://openalex.org/W2999214632,2020,set()
https://openalex.org/W2999218761,2020,set()
https://openalex.org/W2999223970,2020,set()
https://openalex.org/W2999224198,2020,set()
https://openalex.org/W2999229882,2020,set()
https://openalex.org/W2999231609,2020,set()
https://openalex.org/W2999233128,2020,set()
https://openalex.org/W2999243817,2020,set()
https://openalex.org/W2999244416,2020,set()
https://openalex.org/W2999246652,2020,{'Helmholtz-Zentrum für Infektionsforschung (HZI)'}
https://openalex.org/W2999248563,2020,set()
https://openalex.org/W2999249983,2020,set()
https://openalex.org/W2999261476,2020,set()
https://openalex.org/W2999273244,2020,{None}
https://openalex.org/W2999276655,2020,set()
https://openalex.org/W2999278972,2020,set()
https://openalex.org/W2999283724,2020,set()
https://openalex.org/W2999289867,2020,set()
https://openalex.org/W2999292717,2020,set()
https://openalex.org/W2999312026,2020,{'Georg-August-Universität Göttingen'}
https://openalex.org/W2999313228,2020,set()
https://openalex.org/W2999313254,2020,set()
https://openalex.org/W2999327755,2020,set()
https://openalex.org/W2999339609,2020,set()
https://openalex.org/W2999343331,2020,set()
https://openalex.org/W2999346942,2020,set()
https://openalex.org/W2999347535,2020,set()
https://openalex.org/W2999348894,2020,set()
https://openalex.org/W2999349348,2020,set()
https://openalex.org/W2999354493,2020,set()
https://openalex.org/W2999359338,2020,set()
https://openalex.org/W2999360940,2020,set()
https://openalex.org/W2999365684,2020,set()
https://openalex.org/W2999370668,2020,set()
https://openalex.org/W2999371373,2020,set()
https://openalex.org/W2999374951,2020,set()
https://openalex.org/W2999377081,2020,set()
https://openalex.org/W2999378717,2020,{None}
https://openalex.org/W2999379928,2020,set()
https://openalex.org/W2999385006,2020,set()
https://openalex.org/W2999388243,2020,set()
https://openalex.org/W2999388919,2020,set()
https://openalex.org/W2999394841,2020,set()
https://openalex.org/W2999399546,2020,set()
https://openalex.org/W2999405227,2020,set()
https://openalex.org/W2999406870,2020,set()
https://openalex.org/W2999409065,2020,set()
https://openalex.org/W2999414134,2020,set()
https://openalex.org/W2999417061,2020,{None}
https://openalex.org/W2999421358,2020,set()
https://openalex.org/W2999424278,2020,set()
https://openalex.org/W2999446354,2020,set()
https://openalex.org/W2999453097,2020,set()
https://openalex.org/W2999458658,2020,set()
https://openalex.org/W2999459101,2020,set()
https://openalex.org/W2999461641,2020,set()
https://openalex.org/W2999468752,2020,{'Gottfried Wilhelm Leibniz Universität Hannover'}
https://openalex.org/W2999480778,2020,set()
https://openalex.org/W2999481284,2020,{None}
https://openalex.org/W2999497578,2020,set()
https://openalex.org/W2999505640,2020,set()
https://openalex.org/W2999512117,2020,set()
https://openalex.org/W2999512776,2020,{None}
https://openalex.org/W2999517843,2020,set()
https://openalex.org/W2999531613,2020,set()
https://openalex.org/W2999532188,2020,set()
https://openalex.org/W2999538078,2020,set()
https://openalex.org/W2999540235,2020,set()
https://openalex.org/W2999541385,2020,set()
https://openalex.org/W2999545484,2020,set()
https://openalex.org/W2999549292,2020,set()
https://openalex.org/W2999549583,2020,set()
https://openalex.org/W2999558384,2020,set()
https://openalex.org/W2999561002,2020,set()
https://openalex.org/W2999574487,2020,set()
https://openalex.org/W2999579901,2020,set()
https://openalex.org/W2999582311,2020,set()
https://openalex.org/W2999588994,2020,set()
https://openalex.org/W2999591922,2020,set()
https://openalex.org/W2999605264,2020,set()
https://openalex.org/W2999613211,2020,set()
https://openalex.org/W2999627722,2020,set()
https://openalex.org/W2999629971,2020,set()
https://openalex.org/W2999630001,2020,set()
https://openalex.org/W2999632943,2020,set()
https://openalex.org/W2999634058,2020,set()
https://openalex.org/W2999635918,2020,set()
https://openalex.org/W2999636225,2020,set()
https://openalex.org/W2999638982,2020,{None}
https://openalex.org/W2999641035,2020,set()
https://openalex.org/W2999645622,2020,set()
https://openalex.org/W2999650221,2020,set()
https://openalex.org/W2999650561,2020,set()
https://openalex.org/W2999660492,2020,set()
https://openalex.org/W2999661312,2020,set()
https://openalex.org/W2999663264,2020,{None}
https://openalex.org/W2999670544,2020,set()
https://openalex.org/W2999671282,2020,set()
https://openalex.org/W2999672906,2020,set()
https://openalex.org/W2999677060,2020,set()
https://openalex.org/W2999702375,2020,set()
https://openalex.org/W2999717194,2020,set()
https://openalex.org/W2999725632,2020,set()
https://openalex.org/W2999733159,2020,set()
https://openalex.org/W2999734641,2020,set()
https://openalex.org/W2999735573,2020,set()
https://openalex.org/W2999736821,2020,set()
https://openalex.org/W2999744214,2020,set()
https://openalex.org/W2999745470,2020,set()
https://openalex.org/W2999747982,2020,{None}
https://openalex.org/W2999750395,2020,set()
https://openalex.org/W2999752957,2020,set()
https://openalex.org/W2999755379,2020,set()
https://openalex.org/W2999755488,2020,set()
https://openalex.org/W2999759857,2020,set()
https://openalex.org/W2999763724,2020,set()
https://openalex.org/W2999771681,2020,{None}
https://openalex.org/W2999772350,2020,set()
https://openalex.org/W2999773062,2020,{None}
https://openalex.org/W2999773312,2020,{None}
https://openalex.org/W2999803731,2020,set()
https://openalex.org/W2999811169,2020,set()
https://openalex.org/W2999811594,2020,set()
https://openalex.org/W2999816961,2020,set()
https://openalex.org/W2999817389,2020,set()
https://openalex.org/W2999820534,2020,set()
https://openalex.org/W2999823404,2020,set()
https://openalex.org/W2999833619,2020,set()
https://openalex.org/W2999841035,2020,set()
https://openalex.org/W2999843642,2020,set()
https://openalex.org/W2999844360,2024,{None}
https://openalex.org/W2999844916,2020,set()
https://openalex.org/W2999845594,2020,set()
https://openalex.org/W2999847177,2020,set()
https://openalex.org/W2999849944,2020,set()
https://openalex.org/W2999850070,2020,set()
https://openalex.org/W2999859063,2020,set()
https://openalex.org/W2999864939,2020,set()
https://openalex.org/W2999876035,2020,set()
https://openalex.org/W2999878563,2020,set()
https://openalex.org/W2999883126,2020,set()
https://openalex.org/W2999888744,2020,set()
https://openalex.org/W2999890070,2020,set()
https://openalex.org/W2999901614,2020,set()
https://openalex.org/W2999908889,2020,{None}
https://openalex.org/W2999914954,2020,set()
https://openalex.org/W2999920259,2020,set()
https://openalex.org/W2999927263,2020,{None}
https://openalex.org/W2999928570,2020,set()
https://openalex.org/W2999932407,2020,set()
https://openalex.org/W2999941556,2020,set()
https://openalex.org/W2999951170,2020,set()
https://openalex.org/W2999954616,2020,set()
https://openalex.org/W2999968250,2020,set()
https://openalex.org/W2999974781,2020,set()
https://openalex.org/W2999977047,2020,set()
https://openalex.org/W2999977059,2020,set()
https://openalex.org/W2999979574,2020,set()
https://openalex.org/W2999980537,2020,set()
https://openalex.org/W2999983548,2020,set()
https://openalex.org/W2999987669,2020,{'Georg-August-Universität Göttingen'}
https://openalex.org/W2999998893,2020,set()
https://openalex.org/W2999999814,2020,set()
https://openalex.org/W3000010632,2020,set()
https://openalex.org/W3000018653,2020,set()
https://openalex.org/W3000051181,2020,{'Georg-August-Universität Göttingen'}
https://openalex.org/W3000055818,2020,set()
https://openalex.org/W3000056645,2020,set()
https://openalex.org/W3000066208,2020,set()
https://openalex.org/W3000068975,2020,set()
https://openalex.org/W3000073312,2020,set()
https://openalex.org/W3000085206,2020,set()
https://openalex.org/W3000095467,2020,set()
https://openalex.org/W3000099239,2020,set()
https://openalex.org/W3000106374,2020,{'Georg-August-Universität Göttingen'}
https://openalex.org/W3000110166,2020,set()
